MeSH Symptom Term,MeSH Disease Term,PubMed occurrence,TFIDF score
Fever,Pulmonary Infarction,1,0.6189376322832968
Obesity,Adrenocortical Hyperfunction,28,23.31150224579871
Hirsutism,Adrenocortical Hyperfunction,23,57.12561144010356
Virilism,Adrenocortical Hyperfunction,10,22.270559931733885
Body Weight,Adrenocortical Hyperfunction,8,2.7439027771581204
Edema,Adrenocortical Hyperfunction,3,1.7876342823086462
Waterhouse-Friderichsen Syndrome,Adrenocortical Hyperfunction,3,11.051742954036818
Feminization,Adrenocortical Hyperfunction,3,11.287157800361301
Vomiting,Adrenocortical Hyperfunction,2,1.687025330850775
Neurologic Manifestations,Adrenocortical Hyperfunction,2,0.13988282635066876
Proteinuria,Adrenocortical Hyperfunction,2,2.497955547067104
Paralysis,Adrenocortical Hyperfunction,2,0.9689427549656968
Diarrhea,Adrenocortical Hyperfunction,2,1.8463762621646207
Muscle Weakness,Adrenocortical Hyperfunction,2,1.985982163405724
Albuminuria,Adrenocortical Hyperfunction,2,4.130173330456663
Paresis,Adrenocortical Hyperfunction,2,2.575471567665911
Fetal Hypoxia,Adrenocortical Hyperfunction,1,2.7342253057362687
Pain,Athletic Injuries,439,144.6007650888949
Back Pain,Athletic Injuries,74,84.87271041927424
Low Back Pain,Athletic Injuries,62,98.60610341836069
Quadriplegia,Athletic Injuries,50,68.45698347468199
Shoulder Pain,Athletic Injuries,37,89.55581328769534
Arthralgia,Athletic Injuries,36,53.18280001174367
Edema,Athletic Injuries,35,20.85573329360087
Paralysis,Athletic Injuries,31,15.0186127019683
Paresthesia,Athletic Injuries,24,32.59243550759469
Body Weight,Athletic Injuries,20,6.8597569428953005
Muscle Weakness,Athletic Injuries,19,18.86683055235438
Fatigue,Athletic Injuries,19,21.622249954907154
Muscular Atrophy,Athletic Injuries,18,26.29479185268891
Headache,Athletic Injuries,17,15.037592330102141
Unconsciousness,Athletic Injuries,16,14.847565267290346
Chest Pain,Athletic Injuries,16,17.592973285703877
Fever,Splenomegaly,56,34.66050740786462
Jaundice,Splenomegaly,25,36.36779427380625
Body Weight,Splenomegaly,20,6.8597569428953005
Fever of Unknown Origin,Splenomegaly,16,23.57047866673671
Abdominal Pain,Splenomegaly,13,11.030287815916305
Hypergammaglobulinemia,Splenomegaly,13,21.828627128190163
Pain,Splenomegaly,11,3.623253794938141
Fatigue,Splenomegaly,9,10.242118399692863
"Purpura, Thrombocytopenic",Splenomegaly,9,12.734149684966473
Hematemesis,Splenomegaly,4,8.343446911213187
Arthralgia,Splenomegaly,4,5.9092000013048525
Vomiting,Splenomegaly,4,3.37405066170155
Weight Loss,Splenomegaly,4,4.000214845524699
Mental Retardation,Splenomegaly,4,3.621786736290857
Purpura,Splenomegaly,4,4.252874423716535
Diarrhea,Splenomegaly,4,3.6927525243292414
Dysmenorrhea,Menstruation Disturbances,84,231.84879931282347
Hirsutism,Menstruation Disturbances,60,149.0233341915745
Obesity,Menstruation Disturbances,54,44.95789718832608
Body Weight,Menstruation Disturbances,53,18.178355898672546
Psychophysiologic Disorders,Menstruation Disturbances,24,35.58013521968348
Pain,Menstruation Disturbances,22,7.246507589876282
Virilism,Menstruation Disturbances,11,24.49761592490727
Headache,Menstruation Disturbances,10,8.845642547118906
Weight Gain,Menstruation Disturbances,9,13.380207666084472
Edema,Menstruation Disturbances,8,4.7670247528230565
Weight Loss,Menstruation Disturbances,7,7.000375979668221
Pelvic Pain,Menstruation Disturbances,7,14.287546876234266
Nausea,Menstruation Disturbances,6,6.832518444984839
Dizziness,Menstruation Disturbances,6,8.054828534468873
Hemoptysis,Menstruation Disturbances,6,10.182446181221499
Mental Retardation,Menstruation Disturbances,5,4.527233420363571
Fever,Stevens-Johnson Syndrome,15,9.284064484249454
Seizures,Stevens-Johnson Syndrome,10,8.451669255214139
Blindness,Stevens-Johnson Syndrome,8,8.785106840079598
Cough,Stevens-Johnson Syndrome,5,6.573645755481661
Oral Manifestations,Stevens-Johnson Syndrome,4,7.4631051313916315
Vision Disorders,Stevens-Johnson Syndrome,4,2.6539577274716364
Eye Manifestations,Stevens-Johnson Syndrome,4,6.031507895581983
Diarrhea,Stevens-Johnson Syndrome,2,1.8463762621646207
Edema,Stevens-Johnson Syndrome,2,1.191756188205764
Skin Manifestations,Stevens-Johnson Syndrome,2,1.224714436203115
Syncope,Stevens-Johnson Syndrome,1,1.4908914275297522
Neurologic Manifestations,Stevens-Johnson Syndrome,1,0.06994141317533438
Pain,Stevens-Johnson Syndrome,1,0.3293867086307401
Arthralgia,Stevens-Johnson Syndrome,1,1.4773000003262131
Quadriplegia,Stevens-Johnson Syndrome,1,1.3691396694936402
Dysuria,Stevens-Johnson Syndrome,1,3.836493905607489
Body Weight,Euthyroid Sick Syndromes,3,1.028963541434295
Cachexia,Euthyroid Sick Syndromes,2,3.9894480316095446
"Angina, Unstable",Euthyroid Sick Syndromes,2,4.485120359418707
Weight Gain,Euthyroid Sick Syndromes,1,1.4866897406760522
Hemifacial Spasm,Euthyroid Sick Syndromes,1,3.2414079382237584
Paraplegia,Euthyroid Sick Syndromes,1,1.2774792836657665
Delirium,Euthyroid Sick Syndromes,1,2.083955149532715
"Obesity, Morbid",Euthyroid Sick Syndromes,1,1.75293995237456
Sleep Deprivation,Euthyroid Sick Syndromes,1,2.5759122889943233
Purpura,Euthyroid Sick Syndromes,1,1.0632186059291338
Chorea,Euthyroid Sick Syndromes,1,1.992983371326988
Quadriplegia,Euthyroid Sick Syndromes,1,1.3691396694936402
Angina Pectoris,Euthyroid Sick Syndromes,1,1.4526833726908572
Mental Retardation,Euthyroid Sick Syndromes,1,0.9054466840727144
Chest Pain,Burkholderia Infections,2,2.1991216607129846
Abdominal Pain,Burkholderia Infections,1,0.8484836781474079
Headache,Burkholderia Infections,1,0.8845642547118906
Shoulder Pain,Burkholderia Infections,1,2.4204273861539285
Body Weight,Burkholderia Infections,1,0.34298784714476505
Dyspnea,Burkholderia Infections,1,1.005221681539617
Fever,Burkholderia Infections,1,0.6189376322832968
Cough,Burkholderia Infections,1,1.3147291510963324
Vocal Cord Paralysis,Laryngostenosis,27,53.67004767320295
Dyspnea,Laryngostenosis,24,24.12532035695081
Respiratory Sounds,Laryngostenosis,22,36.06392522196793
Voice Disorders,Laryngostenosis,9,14.98720333207077
Birth Weight,Laryngostenosis,4,5.6285237720187995
Speech Disorders,Laryngostenosis,3,3.4587496830720124
Hypoventilation,Laryngostenosis,3,7.564059914231665
Edema,Laryngostenosis,3,1.7876342823086462
Paralysis,Laryngostenosis,3,1.4534141324485448
Obesity,Laryngostenosis,2,1.6651073032713362
Body Weight,Laryngostenosis,2,0.6859756942895301
Anoxia,Laryngostenosis,2,2.0039771434149403
Muscle Hypotonia,Laryngostenosis,1,1.6565111347057753
Cyanosis,Laryngostenosis,1,1.7434095875238662
Tetany,Laryngostenosis,1,2.3812066730006465
Hypergammaglobulinemia,Laryngostenosis,1,1.6791251637069355
Body Weight,Prostatic Intraepithelial Neoplasia,2,0.6859756942895301
Urinary Incontinence,Prostatic Intraepithelial Neoplasia,1,1.6175293416348633
Pain,Prostatic Intraepithelial Neoplasia,1,0.3293867086307401
Sleep Disorders,Narcolepsy,95,141.8348964375851
Hallucinations,Narcolepsy,78,134.4164783773067
Catalepsy,Narcolepsy,32,117.58478648519785
Sleep Deprivation,Narcolepsy,25,64.39780722485807
Obesity,Narcolepsy,23,19.148733987620364
Paralysis,Narcolepsy,21,10.173898927139817
Fatigue,Narcolepsy,10,11.380131555214293
Apnea,Narcolepsy,8,15.012431266733895
Memory Disorders,Narcolepsy,7,10.275983253647297
Myoclonus,Narcolepsy,5,8.875354347151653
Body Weight,Narcolepsy,4,1.3719513885790602
Snoring,Narcolepsy,4,11.040419014896354
Olfaction Disorders,Narcolepsy,4,9.152920866170168
Weight Loss,Narcolepsy,3,3.0001611341435237
Muscle Hypotonia,Narcolepsy,3,4.9695334041173265
Vision Disorders,Narcolepsy,3,1.9904682956037272
Mental Retardation,"Brain Diseases, Metabolic, Inborn",18,16.298040313308856
Seizures,"Brain Diseases, Metabolic, Inborn",18,15.213004659385449
Muscle Hypotonia,"Brain Diseases, Metabolic, Inborn",7,11.595577942940428
Psychomotor Disorders,"Brain Diseases, Metabolic, Inborn",5,6.658204958185547
Memory Disorders,"Brain Diseases, Metabolic, Inborn",2,2.9359952153277997
Paraplegia,"Brain Diseases, Metabolic, Inborn",2,2.554958567331533
Dystonia,"Brain Diseases, Metabolic, Inborn",2,3.0722180670460917
Learning Disorders,"Brain Diseases, Metabolic, Inborn",2,3.4706247545824938
Ataxia,"Brain Diseases, Metabolic, Inborn",2,2.4393194255538804
Purpura,"Brain Diseases, Metabolic, Inborn",1,1.0632186059291338
Myoclonus,"Brain Diseases, Metabolic, Inborn",1,1.775070869430331
Fever,"Brain Diseases, Metabolic, Inborn",1,0.6189376322832968
Hallucinations,"Brain Diseases, Metabolic, Inborn",1,1.7232881843244452
Chorea,"Brain Diseases, Metabolic, Inborn",1,1.992983371326988
"Reflex, Abnormal","Brain Diseases, Metabolic, Inborn",1,1.4071309430046999
Coma,"Brain Diseases, Metabolic, Inborn",1,1.312084812843242
Vocal Cord Paralysis,Mediastinal Diseases,15,29.816693151779422
Dyspnea,Mediastinal Diseases,15,15.078325223094255
Chest Pain,Mediastinal Diseases,13,14.294290794634405
Hemoptysis,Mediastinal Diseases,13,22.061966725979925
Pain,Mediastinal Diseases,9,2.964480377676661
Cough,Mediastinal Diseases,8,10.51783320877066
Horner Syndrome,Mediastinal Diseases,7,15.467384506266733
Fever,Mediastinal Diseases,6,3.7136257936997814
Respiratory Sounds,Mediastinal Diseases,6,9.835615969627618
Hypergammaglobulinemia,Mediastinal Diseases,5,8.395625818534679
Vomiting,Mediastinal Diseases,4,3.37405066170155
Obesity,Mediastinal Diseases,4,3.3302146065426723
Edema,Mediastinal Diseases,3,1.7876342823086462
Hoarseness,Mediastinal Diseases,3,6.648380767923593
Weight Loss,Mediastinal Diseases,3,3.0001611341435237
Angina Pectoris,Mediastinal Diseases,2,2.9053667453817145
Body Weight,"Abnormalities, Drug-Induced",231,79.23019269044072
Birth Weight,"Abnormalities, Drug-Induced",69,97.09203506732429
Mental Retardation,"Abnormalities, Drug-Induced",29,26.257953838108715
Fetal Weight,"Abnormalities, Drug-Induced",23,82.2633821161495
Weight Gain,"Abnormalities, Drug-Induced",18,26.760415332168943
Edema,"Abnormalities, Drug-Induced",15,8.93817141154323
Seizures,"Abnormalities, Drug-Induced",14,11.832336957299795
Hyperemesis Gravidarum,"Abnormalities, Drug-Induced",10,28.75082738452864
Nausea,"Abnormalities, Drug-Induced",9,10.248777667477258
Psychomotor Disorders,"Abnormalities, Drug-Induced",9,11.984768924733984
Vomiting,"Abnormalities, Drug-Induced",8,6.7481013234031
Deafness,"Abnormalities, Drug-Induced",6,7.371162978373567
Anoxia,"Abnormalities, Drug-Induced",5,5.009942858537349
Learning Disorders,"Abnormalities, Drug-Induced",5,8.676561886456232
Fetal Hypoxia,"Abnormalities, Drug-Induced",4,10.936901222945075
Virilism,"Abnormalities, Drug-Induced",4,8.908223972693554
Fever,Boutonneuse Fever,5,3.0946881614164843
Facial Paralysis,Boutonneuse Fever,3,4.071290734891374
"Hearing Loss, Bilateral",Boutonneuse Fever,3,6.635365563127799
Fever of Unknown Origin,Boutonneuse Fever,3,4.419464750013133
Seizures,Boutonneuse Fever,2,1.690333851042828
Edema,Boutonneuse Fever,2,1.191756188205764
Coma,Boutonneuse Fever,2,2.624169625686484
Paraplegia,Boutonneuse Fever,2,2.554958567331533
Pain,Boutonneuse Fever,1,0.3293867086307401
Headache,Boutonneuse Fever,1,0.8845642547118906
Hearing Loss,Boutonneuse Fever,1,0.8035505446228293
Speech Disorders,Boutonneuse Fever,1,1.1529165610240042
Blindness,Boutonneuse Fever,1,1.0981383550099495
Vision Disorders,Boutonneuse Fever,1,0.6634894318679091
Gait Ataxia,Boutonneuse Fever,1,2.8021759676447764
Muscle Hypotonia,Boutonneuse Fever,1,1.6565111347057753
Abdominal Pain,Echinococcosis,34,28.848445057011872
Paraplegia,Echinococcosis,29,37.046899226307225
Pain,Echinococcosis,19,6.2583474639840615
Dyspnea,Echinococcosis,17,17.08876858617349
"Abdomen, Acute",Echinococcosis,14,20.126401826713398
Sciatica,Echinococcosis,12,26.03291157688486
Chest Pain,Echinococcosis,11,12.095169133921418
Headache,Echinococcosis,11,9.730206801830796
Low Back Pain,Echinococcosis,11,17.494631251644638
Back Pain,Echinococcosis,9,10.322356672614434
Jaundice,Echinococcosis,9,13.092405938570248
Vomiting,Echinococcosis,8,6.7481013234031
Hemoptysis,Echinococcosis,6,10.182446181221499
Paraparesis,Echinococcosis,6,13.415316435729963
Angina Pectoris,Echinococcosis,6,8.716100236145142
Muscle Weakness,Echinococcosis,6,5.957946490217173
Respiratory Sounds,"Hypersensitivity, Immediate",88,144.25570088787168
Pruritus,"Hypersensitivity, Immediate",31,45.444205362935904
Edema,"Hypersensitivity, Immediate",26,15.492830446674931
Cough,"Hypersensitivity, Immediate",19,24.979853870830315
Hypergammaglobulinemia,"Hypersensitivity, Immediate",15,25.186877455604034
Fever,"Hypersensitivity, Immediate",14,8.665126851966155
Dyspnea,"Hypersensitivity, Immediate",9,9.046995133856553
Birth Weight,"Hypersensitivity, Immediate",8,11.257047544037599
Obesity,"Hypersensitivity, Immediate",6,4.995321909814009
Body Weight,"Hypersensitivity, Immediate",4,1.3719513885790602
Pain,"Hypersensitivity, Immediate",4,1.3175468345229604
Headache,"Hypersensitivity, Immediate",4,3.5382570188475624
Cyanosis,"Hypersensitivity, Immediate",3,5.230228762571599
Abdominal Pain,"Hypersensitivity, Immediate",3,2.545451034442224
Mouth Breathing,"Hypersensitivity, Immediate",3,9.688078799122753
Vomiting,"Hypersensitivity, Immediate",3,2.5305379962761627
Facial Paralysis,Herpes Simplex,45,61.06936102337061
Fever,Herpes Simplex,40,24.757505291331874
Pain,Herpes Simplex,35,11.528534802075903
Seizures,Herpes Simplex,25,21.129173138035352
Neuralgia,Herpes Simplex,21,32.304596227708544
Amnesia,Herpes Simplex,20,43.429722840371554
Paralysis,Herpes Simplex,16,7.7515420397255745
Body Weight,Herpes Simplex,10,3.4298784714476502
Anomia,Herpes Simplex,10,34.20099726967134
Coma,Herpes Simplex,9,11.80876331558918
Aphasia,Herpes Simplex,8,14.485294516264267
Edema,Herpes Simplex,8,4.7670247528230565
Deafness,Herpes Simplex,8,9.82821730449809
"Hearing Loss, Sensorineural",Herpes Simplex,8,9.718846883714358
"Amnesia, Retrograde",Herpes Simplex,7,23.79015465222319
Memory Disorders,Herpes Simplex,7,10.275983253647297
Fever,Streptococcal Infections,115,71.17782771257913
Chorea,Streptococcal Infections,54,107.62110205165735
Proteinuria,Streptococcal Infections,49,61.199910903144044
Edema,Streptococcal Infections,34,20.259855199497988
Pain,Streptococcal Infections,30,9.881601258922203
"Purpura, Schoenlein-Henoch",Streptococcal Infections,27,53.95178936010261
Fever of Unknown Origin,Streptococcal Infections,26,38.30202783344715
Purpura,Streptococcal Infections,26,27.643683754157482
Diarrhea,Streptococcal Infections,23,21.233327014893145
Tics,Streptococcal Infections,20,74.44761197680135
Abdominal Pain,Streptococcal Infections,18,15.272706206653345
Birth Weight,Streptococcal Infections,16,22.514095088075198
"Abdomen, Acute",Streptococcal Infections,14,20.126401826713398
Deafness,Streptococcal Infections,13,15.970853119809394
Seizures,Streptococcal Infections,13,10.987170031778383
Headache,Streptococcal Infections,13,11.499335311254578
Urinary Incontinence,Urethral Diseases,91,147.19517008877256
"Urinary Incontinence, Stress",Urethral Diseases,87,243.78930918509556
"Urinary Bladder, Neurogenic",Urethral Diseases,39,81.05202800830502
Pain,Urethral Diseases,16,5.270187338091842
Paraplegia,Urethral Diseases,16,20.439668538652263
Pelvic Pain,Urethral Diseases,6,12.24646875105794
Psychophysiologic Disorders,Urethral Diseases,5,7.4125281707673905
Muscle Spasticity,Urethral Diseases,4,6.9091208223759315
Paralysis,Urethral Diseases,3,1.4534141324485448
Dysuria,Urethral Diseases,3,11.509481716822464
Ataxia,Urethral Diseases,3,3.658979138330821
Quadriplegia,Urethral Diseases,3,4.107419008480921
"Reflex, Abnormal",Urethral Diseases,3,4.2213928290141
Spasm,Urethral Diseases,3,4.101832414687727
Polyuria,Urethral Diseases,2,4.721802813679802
Obesity,Urethral Diseases,2,1.6651073032713362
Ophthalmoplegia,Niemann-Pick Diseases,13,17.288014499380072
Mental Retardation,Niemann-Pick Diseases,9,8.149020156654428
Body Weight,Niemann-Pick Diseases,7,2.400914930013355
Psychomotor Disorders,Niemann-Pick Diseases,4,5.326563966548439
Eye Manifestations,Niemann-Pick Diseases,4,6.031507895581983
"Supranuclear Palsy, Progressive",Niemann-Pick Diseases,4,12.136589732330206
Ataxia,Niemann-Pick Diseases,4,4.878638851107762
Cerebellar Ataxia,Niemann-Pick Diseases,3,5.126356868873454
Tremor,Niemann-Pick Diseases,3,5.218058360484756
Pain,Niemann-Pick Diseases,3,0.9881601258922204
Seizures,Niemann-Pick Diseases,3,2.5355007765642417
Dysarthria,Niemann-Pick Diseases,3,6.07975535362127
Vision Disorders,Niemann-Pick Diseases,2,1.3269788637358182
Weight Loss,Niemann-Pick Diseases,2,2.0001074227623494
"Gait Disorders, Neurologic",Niemann-Pick Diseases,2,3.489531039870004
Edema,Niemann-Pick Diseases,2,1.191756188205764
Spasm,Stiff-Person Syndrome,18,24.61099448812636
Muscle Rigidity,Stiff-Person Syndrome,17,40.832857659801974
Muscle Spasticity,Stiff-Person Syndrome,9,15.545521850345846
Myoclonus,Stiff-Person Syndrome,6,10.650425216581986
Cerebellar Ataxia,Stiff-Person Syndrome,6,10.252713737746909
"Reflex, Abnormal",Stiff-Person Syndrome,5,7.035654715023501
Low Back Pain,Stiff-Person Syndrome,5,7.952105114383925
"Supranuclear Palsy, Progressive",Stiff-Person Syndrome,2,6.068294866165103
Fasciculation,Stiff-Person Syndrome,2,6.148707707121184
Ataxia,Stiff-Person Syndrome,2,2.4393194255538804
Diplopia,Stiff-Person Syndrome,2,3.288330597766952
Dystonia,Stiff-Person Syndrome,2,3.0722180670460917
Dysarthria,Stiff-Person Syndrome,2,4.053170235747513
Pain,Stiff-Person Syndrome,1,0.3293867086307401
Pruritus,Stiff-Person Syndrome,1,1.4659421084818036
Speech Disorders,Stiff-Person Syndrome,1,1.1529165610240042
Amnesia,Alcohol Amnestic Disorder,68,147.66105765726329
Memory Disorders,Alcohol Amnestic Disorder,56,82.20786602917838
"Amnesia, Retrograde",Alcohol Amnestic Disorder,9,30.587341695715534
Learning Disorders,Alcohol Amnestic Disorder,7,12.147186641038726
Confusion,Alcohol Amnestic Disorder,4,6.035792845107981
Perceptual Disorders,Alcohol Amnestic Disorder,4,5.544229464856687
Delirium,Alcohol Amnestic Disorder,3,6.251865448598147
Neurologic Manifestations,Alcohol Amnestic Disorder,3,0.20982423952600315
Unconsciousness,Alcohol Amnestic Disorder,3,2.78391848761694
"Aphasia, Broca",Alcohol Amnestic Disorder,3,9.332734347883168
Coma,Alcohol Amnestic Disorder,2,2.624169625686484
Agnosia,Alcohol Amnestic Disorder,2,5.0724248382952775
Cerebellar Ataxia,Alcohol Amnestic Disorder,2,3.4175712459156364
Hypothermia,Alcohol Amnestic Disorder,2,3.8908724307943054
Body Weight,Alcohol Amnestic Disorder,2,0.6859756942895301
Aphasia,Alcohol Amnestic Disorder,2,3.6213236290660666
Polyuria,Nocturnal Enuresis,11,25.96991547523891
Urinary Incontinence,Nocturnal Enuresis,9,14.557764074713768
Constipation,Nocturnal Enuresis,5,7.969577467632794
"Urinary Bladder, Overactive",Nocturnal Enuresis,3,10.629997102173244
Sleep Disorders,Nocturnal Enuresis,2,2.9859978197386337
Hypercalciuria,Nocturnal Enuresis,2,7.405925025965932
Nocturia,Nocturnal Enuresis,2,8.345932284457403
Hyperkinesis,Nocturnal Enuresis,1,2.341000252522606
"Urinary Incontinence, Urge",Nocturnal Enuresis,1,4.127845706948232
Snoring,Nocturnal Enuresis,1,2.7601047537240886
"Urinary Bladder, Neurogenic",Nocturnal Enuresis,1,2.0782571284180773
Mental Retardation,Nocturnal Enuresis,1,0.9054466840727144
Learning Disorders,Nocturnal Enuresis,1,1.7353123772912469
Pain,Nocturnal Enuresis,1,0.3293867086307401
Obesity,Nocturnal Enuresis,1,0.8325536516356681
